Unnamed: 0,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
3kPehpAFW5keiaMoEWWKA2,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Nobody Else - A-Trak Remix,54,Axwell,Nobody Else (A-Trak Remix),https://i.scdn.co/image/ab67616d0000b273ef2eeaa68f59bc48e99ca67c,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",60,0.872,0.687,1,-5.689,1,0.0813,0.000316,0.0133,0.166,0.767,123.019,190000,4,edm
54ZPmGE1uOG9IYoUBSRSp7,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,City Of Dreams - Radio Edit,58,Dirty South,City Of Dreams,https://i.scdn.co/image/ab67616d0000b273b60a6daf6a68e2b378e42fbe,"['australian dance', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",48,0.478,0.818,4,-5.076,1,0.0377,0.00292,0.00789,0.438,0.163,127.953,226867,4,edm
3SWT9eHwRgEnVTzqE6yDiA,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Wildest Dream,48,Thomas Gold,Wildest Dream,https://i.scdn.co/image/ab67616d0000b2736ec0ec119930824b1d6f74d3,"['big room', 'edm', 'electro house', 'funky tech house', 'german techno', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",50,0.545,0.839,1,-4.24,1,0.0468,0.0223,0.0,0.0714,0.276,127.987,187511,4,edm
1m66iYSRv0qEQBo0RqyPaw,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Nothing Good Comes Easy,63,Felix Cartal,Nothing Good Comes Easy,https://i.scdn.co/image/ab67616d0000b27394db75d6e6c18a47734ed99e,"['canadian electronic', 'edm', 'electro house', 'electropop', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",57,0.647,0.773,4,-5.893,0,0.0403,0.00854,0.0107,0.714,0.0682,121.997,174344,4,edm
7uThJgXBvoLf7ajaj1D4Fa,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Raven,47,John Dahlbäck,Saga,https://i.scdn.co/image/ab67616d0000b273e810afb0ecb736e9c665aaaf,"['edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'swedish house', 'tech house']",50,0.569,0.896,1,-3.114,1,0.0489,0.00338,0.958,0.0633,0.118,128.083,190155,4,edm
2fCUI41zhGk9isZnOMfxSP,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Body,61,Loud Luxury,Body,https://i.scdn.co/image/ab67616d0000b27363d28dc8d20dc687256a5f5b,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",68,0.759,0.774,1,-4.408,1,0.0381,0.0503,4.02e-05,0.056,0.596,121.969,163216,4,edm
0WSjVLITbxV6kVXndziQDm,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Drop That Low (When I Dip),68,Tujamo,Drop That Low (When I Dip),https://i.scdn.co/image/ab67616d0000b273bd431f060eff67633a72ffb3,"['dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",63,0.586,0.896,5,-4.132,0,0.372,0.00945,0.836,0.121,0.103,125.744,160000,4,edm
2k9kWgFLCiAeRBTmwlGbAv,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,What You've Done To Me (feat. Bemendé),63,KREAM,What You've Done To Me (feat. Bemendé),https://i.scdn.co/image/ab67616d0000b2734b422275e0ce7efc52fa2176,"['dance pop', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",61,0.7,0.911,10,-5.414,0,0.056,0.0137,0.65,0.163,0.545,123.996,166598,4,edm
6AkEP2vEcpTRn2ilHVPNsa,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Every Time (feat. So Below),58,Seven Lions,Every Time (feat. So Below),https://i.scdn.co/image/ab67616d0000b2734af5f52f84d67d32efdff7ab,"['dubstep', 'edm', 'electro house', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive trance']",60,0.352,0.871,7,-3.696,0,0.0768,0.00047,0.000764,0.238,0.0717,146.014,342008,4,edm
1NuhAA7NeNwrWcsBh9z8R8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Mercy,59,Jauz,Mercy,https://i.scdn.co/image/ab67616d0000b273d5a63a4f1a791e7363a89a10,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",58,0.69,0.982,9,-2.837,1,0.0651,0.0051,6.54e-06,0.101,0.877,150.032,190400,4,edm
3GYlQmwfBDo7imFyGPhrl7,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Say My Name,68,Dimitri Vegas & Like Mike,Say My Name,https://i.scdn.co/image/ab67616d0000b273dea3da3e0ff677f4c895ee46,"['belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",70,0.729,0.788,10,-4.832,0,0.0908,0.0703,0.0,0.115,0.857,118.039,159536,4,edm
09IStsImFySgyp0pIQdqAc,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,The Middle,79,Zedd,The Middle,https://i.scdn.co/image/ab67616d0000b273fbe22d168a743b782a5e856a,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk pop']",75,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,4,edm
5WSL7UTa38jMWoBzObD4BD,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I Can't Stop,54,Flux Pavilion,I Can't Stop,https://i.scdn.co/image/ab67616d0000b273557adf6fe6e1f9c609f4357a,"['brostep', 'classic dubstep', 'edm', 'electro house', 'electronic trap', 'pop dance']",57,0.524,0.601,0,-13.399,0,0.0335,0.00108,0.601,0.398,0.314,139.972,305786,4,edm
0Cv7pfVZT1KjaqpylUsYQH,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Vertigo,65,Curbi,Vertigo,https://i.scdn.co/image/ab67616d0000b2737d13295de2945e1ac3a188f6,"['bass house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",57,0.785,0.846,5,-6.5,0,0.0433,0.0832,0.803,0.118,0.334,128.03,167510,4,edm
2EpS5TgdngSISM63rhBsnK,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Booyah - Radio Edit,55,Showtek,Booyah,https://i.scdn.co/image/ab67616d0000b273a4e7e0396668e45036bd7000,"['classic hardstyle', 'edm', 'electro house', 'euphoric hardstyle', 'pop dance', 'progressive electro house']",62,0.559,0.916,11,-3.05,1,0.0626,0.0453,1.26e-05,0.225,0.195,128.012,215295,4,edm
4jH0H1tAbxva2ILJYNOmqs,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Summer Feeling (feat. Jonah Kagen),40,Matoma,Summer Feeling (feat. Jonah Kagen),https://i.scdn.co/image/ab67616d0000b273b725cb3539dbc643f4ef7d87,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",66,0.654,0.701,10,-7.831,1,0.0846,0.0237,4.87e-05,0.129,0.533,124.922,180600,4,edm
6dKDKwtdZtGlR8e1tZGEYS,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Relight My Love,55,Matisse & Sadko,Relight My Love,https://i.scdn.co/image/ab67616d0000b2737334499697dda1f077fbcdc3,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'russian edm']",55,0.498,0.745,11,-5.801,0,0.0316,0.0574,0.0,0.255,0.258,125.973,177143,4,edm
0q6ty9Ga2ebtTKa2C74jrC,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Let Me Take You,63,CID,Let Me Take You,https://i.scdn.co/image/ab67616d0000b27368844e0e7769087067992fef,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'progressive house']",57,0.874,0.908,6,-3.573,0,0.0593,0.00839,0.0891,0.343,0.905,125.981,154762,4,edm
0VWUhOUNIVOfUoBaq7xqMo,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,In the Name of Love,40,Martin Garrix,The Martin Garrix Experience,https://i.scdn.co/image/ab67616d0000b273c6f9783d7f7670d09454ef71,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",76,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707,4,edm
6tTPc9BEDYExwIEg8QGxvL,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Unfamiliar,57,Seeb,Sad in Scandinavia (Part 1),https://i.scdn.co/image/ab67616d0000b2733d0bc82dc4c22b53d4199cd8,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",68,0.59,0.677,0,-5.395,1,0.0577,0.00882,0.000147,0.157,0.304,184.573,174811,4,edm
46lyJh9GYmWsHez3EsvmAx,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Rise Up (feat. Vamero),71,VINAI,Rise Up (feat. Vamero),https://i.scdn.co/image/ab67616d0000b273b6615e0d7d87c4cb94f87c14,"['dance pop', 'edm', 'electro house', 'melbourne bounce international', 'pop dance', 'slap house', 'tropical house']",64,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,182000,4,edm
3PvhJcV5xv7E1ImIfbRYeM,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I Do Coke,51,Kill The Noise,OCCULT CLASSIC,https://i.scdn.co/image/ab67616d0000b2734a19c14d2b2ff6f1812b8174,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'fidget house', 'melodic dubstep']",56,0.774,0.895,11,-3.846,0,0.233,0.00224,0.0794,0.804,0.533,106.945,226973,4,edm
5poevcmYCOZ8uZQnUuOPxC,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Always,61,The Him,Always,https://i.scdn.co/image/93aee2a72c055a156899d43bd82943f36c221393,"['big room', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",56,0.491,0.612,10,-5.761,1,0.0796,0.0699,0.0,0.0946,0.279,173.846,193103,4,edm
6MT8p0YGmfMXJcnIF8xdPU,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Love You Back,32,Madeon,Love You Back,https://i.scdn.co/image/ab67616d0000b27319913f9dc47026305ace3f21,"['complextro', 'edm', 'electro house', 'electropop', 'filter house', 'nantes indie', 'pop dance']",58,0.511,0.716,11,-7.482,1,0.0365,0.00464,0.000116,0.0917,0.234,106.007,214104,4,edm
5e2ZOmiFEAOFEgXNj1mHEk,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I Remember,71,Cheat Codes,I Remember,https://i.scdn.co/image/ab67616d0000b273f7ef25e4b356d3eb212e7ea6,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'tropical house', 'uk pop']",71,0.57,0.737,1,-4.27,0,0.0685,0.0314,0.0,0.248,0.621,100.052,168117,4,edm
3OaunNUlXXs5e2PXtNAzzG,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,UCLA,68,RL Grime,NOVA,https://i.scdn.co/image/ab67616d0000b273eded2e9bae0cba9092424797,"['bass trap', 'edm', 'electro house', 'electronic trap', 'electropop', 'pop dance', 'vapor twitch']",60,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,192000,4,edm
0suLmBuEbatdochI4tHduq,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,FEELING GUD,63,NGHTMRE,FEELING GUD,https://i.scdn.co/image/ab67616d0000b2732a12c68a5ac3470aeb459918,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",62,0.484,0.94,5,-3.682,0,0.257,0.0145,0.000323,0.266,0.334,173.741,190682,4,edm
4ua0IepBEISCWwF8dTJvcU,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Ghosts 'n' Stuff,56,deadmau5,For Lack Of A Better Name,https://i.scdn.co/image/ab67616d0000b273d49d976721f4dc6b3c6225ad,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']",67,0.617,0.617,8,-6.941,1,0.122,3.97e-05,0.0598,0.253,0.517,127.996,328253,4,edm
0FV6WL3ZWgPrjVyFw3psz4,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Vibe,47,Julian Jordan,Vibe,https://i.scdn.co/image/ab67616d0000b27321e271422390f2f528603957,"['dutch edm', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house']",49,0.71,0.995,2,-2.819,1,0.147,0.00191,0.826,0.227,0.211,126.056,210109,4,edm
0A6H7CLOfNV01YVDDuCQs1,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,One More Night,57,Sandro Silva,One More Night,https://i.scdn.co/image/ab67616d0000b2734a780d47c67f3fa5315294b3,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",52,0.354,0.87,8,-4.675,0,0.0868,0.0353,0.00363,0.196,0.229,140.027,197143,4,edm
5bFuHlXKw66Uu2cHKn5bf8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Alive,63,Zeds Dead,Alive,https://i.scdn.co/image/ab67616d0000b273ed91151e9425a0eae7b7db98,"['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'electronic trap', 'progressive electro house']",61,0.618,0.758,8,-7.996,1,0.0336,0.0087,0.102,0.147,0.144,120.987,197389,4,edm
2RhKxrhti1jd1Krzh968Cb,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Intoxicated - Radio Edit,58,Martin Solveig,Intoxicated (Radio Edit),https://i.scdn.co/image/ab67616d0000b2738020d7c0b76d1affc420e93f,"['dance pop', 'disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'tropical house', 'vocal house']",65,0.796,0.607,0,-6.114,1,0.0409,0.00565,0.00231,0.0716,0.566,125.053,158280,4,edm
4ANmPUsA3LAvOSP8xen6Vt,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,The Calling,63,Tchami,The Calling,https://i.scdn.co/image/ab67616d0000b273b78e39f2cdaaac3e176f4e75,"['bass house', 'deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",61,0.748,0.873,6,-6.301,1,0.0627,0.00867,0.151,0.244,0.348,124.995,197760,4,edm
3sa06xVNmLLYIxdNNmVQN8,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Where Did You Go? (feat. MNEK),84,Jax Jones,Where Did You Go (feat. MNEK),https://i.scdn.co/image/ab67616d0000b273490a887b85a95378ea66b41d,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance', 'uk pop']",75,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689,4,edm
7dsImih2L25fa6qjNphBI7,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Turn off the Lights,67,Chris Lake,Turn off the Lights,https://i.scdn.co/image/ab67616d0000b273f624ca99c16a34673f72c9f9,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house']",61,0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29e-05,0.198,0.888,125.013,210547,4,edm
1kwHrBWAlucOE57lWugotk,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Do It Better (feat. Zoe Wees),76,Felix Jaehn,Do It Better (feat. Zoe Wees),https://i.scdn.co/image/ab67616d0000b273288f7f8ddba8c526683549d5,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'tropical house', 'uk pop']",73,0.677,0.804,1,-5.337,0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,170046,4,edm
3KaJbIGzSpBGt7Cp3GjIsl,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,DJ Turn It Up,21,Yellow Claw,Amsterdam Trap Music (Special Japan Edition),https://i.scdn.co/image/ab67616d0000b27307d22209dde6627ac825c026,"['edm', 'electro house', 'electronic trap', 'pop dance']",63,0.827,0.686,1,-5.566,1,0.0491,0.00081,0.144,0.116,0.347,102.02,212760,4,edm
0c5nqQNIH07Lh16AOjqEPQ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Skydance,65,W&W,Skydance,https://i.scdn.co/image/ab67616d0000b273a4092bc860ff1f720c944679,"['big room', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive house']",66,0.377,0.895,8,-2.467,1,0.0476,0.000408,0.000647,0.607,0.449,75.108,166812,4,edm
2PSEa6CJkdwM96iLo7hkZQ,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Dynasty,52,Elephante,I Am The Elephante,https://i.scdn.co/image/ab67616d0000b27381e7b76f8d878c2f83a84502,"['edm', 'electropop', 'future bass', 'pop dance', 'pop edm', 'tropical house']",49,0.509,0.919,8,-3.587,0,0.0792,0.00131,0.0,0.54,0.311,130.072,201231,4,edm
1LuFyappyEFGybt2qzLNDp,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Love Is All I Got,51,Feed Me,Calamari Tuesday,https://i.scdn.co/image/ab67616d0000b2736d7a9fcbffa5fe7937f0be82,"['complextro', 'edm', 'electro house']",48,0.613,0.771,0,-6.056,1,0.0469,0.000722,0.0,0.59,0.41,130.004,185918,4,edm
74CkeJ0vYYTdQImnaLy759,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Ride With Me (feat. Kid Ink) - Brennan Heart Remix,66,Tungevaag,Ride With Me (feat. Kid Ink) [Brennan Heart Remix],https://i.scdn.co/image/ab67616d0000b2733ddaa51c49ab1ae316023c0a,"['big room', 'dance pop', 'edm', 'electro house', 'nordic house', 'pop dance', 'tropical house']",66,0.693,0.864,4,-4.17,0,0.0483,0.278,0.0388,0.0777,0.142,149.998,230400,4,edm
6RKFXPdoCBRcLljsxKZUNw,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Move All Night,58,SNBRN,Move All Night,https://i.scdn.co/image/ab67616d0000b273572b234ab8459abc0188a0a9,"['bass house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']",52,0.797,0.69,7,-5.845,0,0.037,0.248,0.0496,0.132,0.184,124.0,197419,4,edm
7qf4uiDib5QRSFto3wHBS0,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,On The Move,59,CALVO,On The Move,https://i.scdn.co/image/ab67616d0000b2737635db7d3bac2bcf8b224063,"['deep tropical house', 'edm', 'electro house', 'german dance', 'house', 'pop dance', 'pop edm', 'tropical house']",53,0.61,0.956,10,-3.926,0,0.0511,0.00526,0.642,0.0727,0.357,127.995,155625,4,edm
6hlJtVICQWfF8u6z4lWxT1,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,I Should Have Walked Away,59,KAAZE,DREAMCHILD,https://i.scdn.co/image/ab67616d0000b273078ee277a5e6f5358f4e9540,"['big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'sky room']",55,0.448,0.668,11,-4.808,0,0.0354,0.0311,0.0,0.497,0.282,129.935,202154,4,edm
1SlLP2AI4L2oh3VRJfHBpf,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Hurricane (feat. SHIBUI),72,Blasterjaxx,Hurricane (feat. SHIBUI),https://i.scdn.co/image/ab67616d0000b273ebce475b612148db6fac08b7,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'slap house']",65,0.372,0.915,11,-4.577,1,0.085,0.064,0.00011,0.126,0.466,91.124,153222,3,edm
0XnHIhm9ppEHHDSRESdEcV,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Hold On (feat. Cheat Codes) - Radio Edit,56,MOGUAI,Hold On (feat. Cheat Codes) [Radio Edit],https://i.scdn.co/image/ab67616d0000b2734e2c1a81982ab0ea10948707,"['edm', 'electro house', 'german techno', 'house', 'pop dance', 'progressive electro house', 'progressive house']",55,0.611,0.785,5,-5.721,1,0.0707,0.194,0.0,0.0956,0.545,125.03,178560,4,edm
12KMoAMzaeBFh91O5sxP2o,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,The Lone Ranger,62,NWYR,The Lone Ranger,https://i.scdn.co/image/ab67616d0000b2735f3ece39a2b68474ee0856b6,"['edm', 'electro house', 'pop dance', 'progressive house']",52,0.599,0.954,1,-5.088,0,0.353,0.0559,0.504,0.606,0.358,129.957,156923,4,edm
1KzGwlHu27TUfH3gF1RFAa,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Reaper (feat. JID),60,Boombox Cartel,Reaper (feat. JID),https://i.scdn.co/image/ab67616d0000b2736979aca858c34f3b531da532,"['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance', 'vapor twitch']",53,0.601,0.815,1,-3.741,1,0.328,0.0113,0.0,0.0933,0.265,149.973,164800,4,edm
1bYuKo7Ph4qS5Klw9zzD74,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Last Night Of Our Lives - Radio Edit,43,Manse,Last Night Of Our Lives,https://i.scdn.co/image/ab67616d0000b2731791787a7758241c847ed779,"['big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",43,0.436,0.89,9,-3.205,1,0.049,0.027,0.0,0.163,0.214,126.855,181500,4,edm
7fZBQnc0zXwVybgCIrQQil,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Belly Dancer,88,Imanbek,Belly Dancer,https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38,"['dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",76,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475,4,edm
6dhv7QzgF9eR82hztTYk3Y,https://open.spotify.com/playlist/3pDxuMpz94eDs7WFqudTbZ?si=c78819ec60064730,The Sound of EDM,Kuaga (Lost Time) - Radio Edit,51,Pierce Fulton,Introducing Pierce Fulton (Deluxe Version),https://i.scdn.co/image/ab67616d0000b273d554a3c1d263f68ad5d2f94e,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",46,0.602,0.97,1,-3.994,1,0.126,0.105,0.00525,0.201,0.364,127.957,177415,4,edm
